"Facility Name","Street Address","City Name","County","State","ZIP Code","Latitude","Longitude","Submissions","Toxic Release Inventory Report Link","Toxic Release Inventory - Form R Report Link","Risk-Screening Environmental Indicators Report Link"
"KAUMAGRAPH CORP","14TH & POPLAR ST","WILMINGTON","NEW CASTLE","DE","19899","39.74748","-75.54139","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19899KMGRP14THP","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19899KMGRP14THP","https://enviro.epa.gov/enviro/rsei.html?facid=19899KMGRP14THP"
"KAUMAGRAPH CORP","400 S MADISON ST","WILMINGTON","NEW CASTLE","DE","19801","39.735707","-75.561849","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19801KMGRP400SO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19801KMGRP400SO","https://enviro.epa.gov/enviro/rsei.html?facid=19801KMGRP400SO"
"KIDDE FIRE FIGHTING INC (AKA NATIONAL FOAM INC)","150 GORDON DRIVE","EXTON","CHESTER","PA","19341","40.05894","-75.64912","26","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19353CHBBN150GO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19353CHBBN150GO","https://enviro.epa.gov/enviro/rsei.html?facid=19353CHBBN150GO"
"KIM MANUFACTURING CO","152 N WALLACE AVE","DOWNINGTOWN","CHESTER","PA","19335","40.01214","-75.70406","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19335KMMFG152NW","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19335KMMFG152NW","https://enviro.epa.gov/enviro/rsei.html?facid=19335KMMFG152NW"
"KIMBALL INTERNATIONAL MARKETING INC TRANSWALL DIV","1220 WILSON DR","WEST CHESTER","CHESTER","PA","193804231","39.99478","-75.58164","25","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19380TRNSW1220W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19380TRNSW1220W","https://enviro.epa.gov/enviro/rsei.html?facid=19380TRNSW1220W"
"KIMBERLY-CLARK PENNSYLVANIA L LC","FRONT ST & AVE OF THE STATES","CHESTER","DELAWARE","PA","19013","39.84341","-75.36069","241","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19013SCTTPFRONT","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19013SCTTPFRONT","https://enviro.epa.gov/enviro/rsei.html?facid=19013SCTTPFRONT"
"KINGSBURY INC","10385 DRUMMOND RD","PHILADELPHIA","PHILADELPHIA","PA","19154","40.08328","-74.99569","23","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19154KNGSB10385","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19154KNGSB10385","https://enviro.epa.gov/enviro/rsei.html?facid=19154KNGSB10385"
"KOCH MATERIALS CO","36TH & RIVER RD PETTY'S ISLAND","PENNSAUKEN","CAMDEN","NJ","08110","39.97093","-75.094917","35","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08110KCHMT36THR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08110KCHMT36THR","https://enviro.epa.gov/enviro/rsei.html?facid=08110KCHMT36THR"
"KRAFT FOODS NORTH AMERICA INC","1250 W N ST","DOVER","KENT","DE","19904","39.151072","-75.551125","37","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19901GNRLFWESTN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19901GNRLFWESTN","https://enviro.epa.gov/enviro/rsei.html?facid=19901GNRLFWESTN"
"KRAMER CHEMICALS INC DELKAY DIV","ATLANTIC AVE & DELAWARE RIVER","CAMDEN","GLOUCESTER","NJ","08104","39.927439","-75.130261","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08014KRMRCATLAN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08014KRMRCATLAN","https://enviro.epa.gov/enviro/rsei.html?facid=08014KRMRCATLAN"
"KRISHNA P.SINGH TECHNOLOGY CAMPUS","1 HOLTEC BOULEVARD","CAMDEN","CAMDEN","NJ","08104","39.911389","-75.12179","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=0810WKRSHN1HLTE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=0810WKRSHN1HLTE","https://enviro.epa.gov/enviro/rsei.html?facid=0810WKRSHN1HLTE"
"KUEHNE CHEMICAL CO INC","1645 RIVER RD","NEW CASTLE","NEW CASTLE","DE","19720","39.60195","-75.63025","41","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19706THCHLRIVER","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19706THCHLRIVER","https://enviro.epa.gov/enviro/rsei.html?facid=19706THCHLRIVER"
"KURZ-HASTINGS INC","10901 DUTTON RD","PHILADELPHIA","PHILADELPHIA","PA","19154","40.087629","-74.98959","90","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19154KRZHSDUTTO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19154KRZHSDUTTO","https://enviro.epa.gov/enviro/rsei.html?facid=19154KRZHSDUTTO"
"L-3 COMMUNICATION SYSTEMS - EAST","1 FEDERAL STREET","CAMDEN","CAMDEN","NJ","081031004","39.945219","-75.126949","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08102L3CMM11FED","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08102L3CMM11FED","https://enviro.epa.gov/enviro/rsei.html?facid=08102L3CMM11FED"
"L-3 COMMUNICATIONS ELECTRO FAB","960 RIVER RD","CROYDON","BUCKS","PA","19021","40.0819","-74.8994","14","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19021YDNLC960RI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19021YDNLC960RI","https://enviro.epa.gov/enviro/rsei.html?facid=19021YDNLC960RI"
"L-3 COMMUNICATIONS/TELEMETRY EAST","1515 GRUNDY'S LN","BRISTOL","BUCKS","PA","19007","40.107441","-74.901558","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19007L3CMM1515G","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19007L3CMM1515G","https://enviro.epa.gov/enviro/rsei.html?facid=19007L3CMM1515G"
"LA FRANCE CORP","8425 EXECUTIVE AVE","PHILADELPHIA","PHILADELPHIA","PA","19153","39.8837","-75.22701","78","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19153LFRNC8425E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19153LFRNC8425E","https://enviro.epa.gov/enviro/rsei.html?facid=19153LFRNC8425E"
"LAKEWOOD COGENERATION","123 ENERGY WAY","LAKEWOOD","OCEAN","NJ","08701","40.061211","-74.167904","21","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08701LKWDC123EN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08701LKWDC123EN","https://enviro.epa.gov/enviro/rsei.html?facid=08701LKWDC123EN"
"LAND & SEA FOREST PRODUCTS CORP","320 DULTY'S LN","BURLINGTON","BURLINGTON","NJ","08016","40.09508","-74.81933","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08016LNDSF320DU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08016LNDSF320DU","https://enviro.epa.gov/enviro/rsei.html?facid=08016LNDSF320DU"
"LANGSTON CORP","111 WOODCREST RD","CHERRY HILL","CAMDEN","NJ","08034","39.87175","-75.007278","15","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08034THLNG111WO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08034THLNG111WO","https://enviro.epa.gov/enviro/rsei.html?facid=08034THLNG111WO"
"LANXESS SYBRON CHEMICALS INC.","200 BIRMINGHAM RD","BIRMINGHAM","BURLINGTON","NJ","08011","39.978039","-74.712152","334","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08011SYBRNBIRMI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08011SYBRNBIRMI","https://enviro.epa.gov/enviro/rsei.html?facid=08011SYBRNBIRMI"
"LAWRENCE-MCFADDEN CO","7430 STATE RD","PHILADELPHIA","PHILADELPHIA","PA","19136","40.02808","-75.02755","192","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19136THLWR7430S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19136THLWR7430S","https://enviro.epa.gov/enviro/rsei.html?facid=19136THLWR7430S"
"LE-JO ENTERPRISES INC","2 LEE BLVD","MALVERN","CHESTER","PA","19355","40.06364","-75.56075","11","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19355LJNTR2LEEB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19355LJNTR2LEEB","https://enviro.epa.gov/enviro/rsei.html?facid=19355LJNTR2LEEB"
"LEATEX CHEMICAL CO","2722 N HANCOCK ST","PHILADELPHIA","PHILADELPHIA","PA","19133","39.99215","-75.1336","23","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19133LTXCH2722N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19133LTXCH2722N","https://enviro.epa.gov/enviro/rsei.html?facid=19133LTXCH2722N"
"LEHIGH CEMENT CO.","595 MORGAN BLVD","CAMDEN","CAMDEN","NJ","08104","39.912631","-75.117733","17","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=0810WSSRCC595MR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=0810WSSRCC595MR","https://enviro.epa.gov/enviro/rsei.html?facid=0810WSSRCC595MR"
"LEHIGH PRESS LITHOGRAPHERS","7001 N PARK DR","PENNSAUKEN","CAMDEN","NJ","08109","39.92654","-75.07686","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08109LHGHP7001N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08109LHGHP7001N","https://enviro.epa.gov/enviro/rsei.html?facid=08109LHGHP7001N"
"LENAPE FORGED PRODUCTS CORP","1334 LENAPE RD","WEST CHESTER","CHESTER","PA","19382","39.91282","-75.63156","95","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19382LNPFR1280L","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19382LNPFR1280L","https://enviro.epa.gov/enviro/rsei.html?facid=19382LNPFR1280L"
"LENOX INC (DBA GORHAM)","TILTON RD","POMONA","ATLANTIC","NJ","08240","39.383208","-74.555741","45","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08240LNXCHTILTO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08240LNXCHTILTO","https://enviro.epa.gov/enviro/rsei.html?facid=08240LNXCHTILTO"
"LERRO PRODUCTS INC","1727 CARPENTER ST","PHILADELPHIA","PHILADELPHIA","PA","19146","39.9398","-75.17238","26","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19146LRRPR1727C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19146LRRPR1727C","https://enviro.epa.gov/enviro/rsei.html?facid=19146LRRPR1727C"
"LIBERTY PLASTICS INC","431 S PENNSVILLE-AUBURN RD","CARNEYS POINT","SALEM","NJ","08069","39.691391","-75.467197","33","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08069BDDCHPENNS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08069BDDCHPENNS","https://enviro.epa.gov/enviro/rsei.html?facid=08069BDDCHPENNS"
"LILLY INDUSTRIES INC","1991 NOLTE DR","PAULSBORO","GLOUCESTER","NJ","08066","39.81825","-75.20583","103","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08066LLLYN1991N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08066LLLYN1991N","https://enviro.epa.gov/enviro/rsei.html?facid=08066LLLYN1991N"
"LINCOLN GRAPHICS INC","1110 CORNELL AVE","CHERRY HILL","CAMDEN","NJ","08002","39.9265","-75.04517","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08002LNCLN1110C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08002LNCLN1110C","https://enviro.epa.gov/enviro/rsei.html?facid=08002LNCLN1110C"
"LOCKHEED MARTIN","199 BORTON LANDING RD - BUILDING 137-133","MOORESTOWN","BURLINGTON","NJ","08057","39.981007","-74.909538","51","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08057GRSPCBORTO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08057GRSPCBORTO","https://enviro.epa.gov/enviro/rsei.html?facid=08057GRSPCBORTO"
"LOGAN GENERATING CO LP","76 ROUTE 130","SWEDESBORO","GLOUCESTER","NJ","08085","39.79158","-75.40751","227","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08014PGCRPRTE13","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08014PGCRPRTE13","https://enviro.epa.gov/enviro/rsei.html?facid=08014PGCRPRTE13"
"LUBRIZOL CORP","76 PORCUPINE RD","PEDRICKTOWN","SALEM","NJ","08067","39.763889","-75.422778","377","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08067THBFGUSROU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08067THBFGUSROU","https://enviro.epa.gov/enviro/rsei.html?facid=08067THBFGUSROU"
"LUSTRIK CORP","4329 PAUL ST","PHILADELPHIA","PHILADELPHIA","PA","19124","40.01077","-75.08687","21","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19124LSTRK4329P","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19124LSTRK4329P","https://enviro.epa.gov/enviro/rsei.html?facid=19124LSTRK4329P"
"LYONDELL CHEMICAL CO","3801 W CHESTER PIKE","NEWTOWN SQUARE","DELAWARE","PA","19073","39.988022","-75.414986","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19073BYRCR3801W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19073BYRCR3801W","https://enviro.epa.gov/enviro/rsei.html?facid=19073BYRCR3801W"
"M COHEN & SONS INC","400 REED RD","BROOMALL","DELAWARE","PA","19008","39.95631","-75.34109","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19008MCHNS400RE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19008MCHNS400RE","https://enviro.epa.gov/enviro/rsei.html?facid=19008MCHNS400RE"
"MABRUDER & SONS INC","52ND & GRAYS AVE","PHILADELPHIA","PHILADELPHIA","PA","19131","39.936158","-75.214214","143","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19143MBRDR52NDG","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19143MBRDR52NDG","https://enviro.epa.gov/enviro/rsei.html?facid=19143MBRDR52NDG"
"MACDERMID INC","701 IND US TRIAL DR","MIDDLETOWN","NEW CASTLE","DE","19709","39.4427","-75.72151","67","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19709HRCLSMIDDL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19709HRCLSMIDDL","https://enviro.epa.gov/enviro/rsei.html?facid=19709HRCLSMIDDL"
"MAFCO WORLDWIDE CORP","3RD ST & JEFFERSON AVE","CAMDEN","CAMDEN","NJ","08104","39.919559","-75.125825","40","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08104MCNDR3RDST","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08104MCNDR3RDST","https://enviro.epa.gov/enviro/rsei.html?facid=08104MCNDR3RDST"
"MAGNETIC METALS CORP","21ST ST & HAYES AVE","CAMDEN","CAMDEN","NJ","08101","39.95058","-75.09721","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08101MGNTC21STH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08101MGNTC21STH","https://enviro.epa.gov/enviro/rsei.html?facid=08101MGNTC21STH"
"MAINSHIP CORP","120 KETTLE CREEK RD","TOMS RIVER","OCEAN","NJ","08753","40.01626","-74.13491","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08753MNSHP120KE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08753MNSHP120KE","https://enviro.epa.gov/enviro/rsei.html?facid=08753MNSHP120KE"
"MANNINGTON MILLS INC","75 MANNINGTON MILLS RD","SALEM","SALEM","NJ","08079","39.58102","-75.453965","69","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08079MNNNGMANNI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08079MNNNGMANNI","https://enviro.epa.gov/enviro/rsei.html?facid=08079MNNNGMANNI"
"MAPEI","2155 HIGH HILL RD","SWEDESBORO","GLOUCESTER","NJ","08085","39.77542","-75.36488","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=0808WMPXXX2155H","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=0808WMPXXX2155H","https://enviro.epa.gov/enviro/rsei.html?facid=0808WMPXXX2155H"
"MARTIN CORP","171 N PEARL ST","BRIDGETON","CUMBERLAND","NJ","083021929","39.43333","-75.23028","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08302MRTNCPEARL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08302MRTNCPEARL","https://enviro.epa.gov/enviro/rsei.html?facid=08302MRTNCPEARL"
"MARTIN MARIETTA ASTRO SPACE","230 MALL BLVD BUILDING 100 COMPLEX","KING OF PRUSSIA","MONTGOMERY","PA","19406","40.092052","-75.397781","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19406GNRLL230GO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19406GNRLL230GO","https://enviro.epa.gov/enviro/rsei.html?facid=19406GNRLL230GO"
"MASSARELLI'S LAWN ORNAMENTS INC","500 S EGG HARBOR RD","HAMMONTON","ATLANTIC","NJ","08037","39.666363","-74.859163","20","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08037MSSRL5SEGG","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08037MSSRL5SEGG","https://enviro.epa.gov/enviro/rsei.html?facid=08037MSSRL5SEGG"
"MCGEE INDUSTRIES INC","9 CROZERVILLE RD","ASTON","DELAWARE","PA","190140425","39.87911","-75.46042","14","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19014MCGND9CROZ","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19014MCGND9CROZ","https://enviro.epa.gov/enviro/rsei.html?facid=19014MCGND9CROZ"
"MCKEE RUN GENERATING STATION","880 BUTTNER PL","DOVER","KENT","DE","19904","39.176949","-75.547385","21","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19904DFDPR880BU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19904DFDPR880BU","https://enviro.epa.gov/enviro/rsei.html?facid=19904DFDPR880BU"
"MEI","1301 WILSON DR","WEST CHESTER","CHESTER","PA","19380","39.99808","-75.57714","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19380MXXXX1301W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19380MXXXX1301W","https://enviro.epa.gov/enviro/rsei.html?facid=19380MXXXX1301W"
"MERRILL LUMBER CO INC","7700 STATE RD","PHILADELPHIA","PHILADELPHIA","PA","19136","40.029322","-75.025298","30","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19136MRRLL7700S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19136MRRLL7700S","https://enviro.epa.gov/enviro/rsei.html?facid=19136MRRLL7700S"
"MESSER LLC","6000 PHILADELPHIA PIKE","CLAYMONT","NEW CASTLE","DE","19703","39.81034","-75.43997","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19703RCNDS6000P","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19703RCNDS6000P","https://enviro.epa.gov/enviro/rsei.html?facid=19703RCNDS6000P"
"METACHEM PRODUCTS LLC","745 GOVERNOR LEA RD","NEW CASTLE","NEW CASTLE","DE","19720","39.59807","-75.63618","121","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19706STNDRGOVER","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19706STNDRGOVER","https://enviro.epa.gov/enviro/rsei.html?facid=19706STNDRGOVER"
"METAL IMPROVEMENT CO","450 WINKS LN SUITE 400","BENSALEM","BUCKS","PA","19020","40.08066","-74.91894","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19020BRNNR450WI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19020BRNNR450WI","https://enviro.epa.gov/enviro/rsei.html?facid=19020BRNNR450WI"
"METAL INDUSTRIES CORP","1 PAVILION AVE","RIVERSIDE","BURLINGTON","NJ","08075","40.042943","-74.956375","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08075MTLND1PAVI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08075MTLND1PAVI","https://enviro.epa.gov/enviro/rsei.html?facid=08075MTLND1PAVI"
"METAL MASTERS FOOD SERVICE EQU IPMENT CO","100 INDUSTRIAL BLVD","CLAYTON","KENT","DE","19938","39.29477","-75.63116","49","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19938MTLMS100IN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19938MTLMS100IN","https://enviro.epa.gov/enviro/rsei.html?facid=19938MTLMS100IN"
"METAL MASTERS FOODSERVICE CO INC","655 GLENWOOD AVE WEST","SMYRNA","KENT","DE","19977","39.29619","-75.6193","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19977MTLMS655GL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19977MTLMS655GL","https://enviro.epa.gov/enviro/rsei.html?facid=19977MTLMS655GL"
"METALLURGICAL PRODUCTS CO","810 LINCOLN AVE","WEST CHESTER","CHESTER","PA","19380","39.97158","-75.59416","140","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19381MTLLR810LI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19381MTLLR810LI","https://enviro.epa.gov/enviro/rsei.html?facid=19381MTLLR810LI"
"METHODE ELECTRONICS INC EAST","10 INDUSTRIAL DR","WILLINGBORO","BURLINGTON","NJ","08046","40.03034","-74.91341","14","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08046MTHDL1INDU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08046MTHDL1INDU","https://enviro.epa.gov/enviro/rsei.html?facid=08046MTHDL1INDU"
"METLAB","1000 E MERMAID LN","WYNDMOOR","MONTGOMERY","PA","19038","40.08112","-75.18426","36","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19118MTLBC1000E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19118MTLBC1000E","https://enviro.epa.gov/enviro/rsei.html?facid=19118MTLBC1000E"
"METRO MACHINE OF PA PNSY","PORTER AVE & FOOT OF BRIDGE ST  PNSY DRYDOCK #4","PHILADELPHIA","PHILADELPHIA","PA","191125087","39.886779","-75.180179","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19112MTRMCPROTE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19112MTRMCPROTE","https://enviro.epa.gov/enviro/rsei.html?facid=19112MTRMCPROTE"
"MEXICHEM SPECIALTY RESINS INC","76 PORCUPINE RD - PO BOX 420","PEDRICKTOWN","SALEM","NJ","08067","39.766944","-75.421361","148","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08067THGNCUSRTE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08067THGNCUSRTE","https://enviro.epa.gov/enviro/rsei.html?facid=08067THGNCUSRTE"
"MINOT FOOD PACKERS INC","PENN & BANK STS","BRIDGETON","CUMBERLAND","NJ","08302","39.440593","-75.223392","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08302MNTFDPENNB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08302MNTFDPENNB","https://enviro.epa.gov/enviro/rsei.html?facid=08302MNTFDPENNB"
"MINUTEMAN PRESS","142 S BROAD ST","WOODBURY","GLOUCESTER","NJ","08096","39.83594","-75.15485","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08096MNTMN142SO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08096MNTMN142SO","https://enviro.epa.gov/enviro/rsei.html?facid=08096MNTMN142SO"
"MONARCH MFG WORKS INC","2501 E ONTARIO ST","PHILADELPHIA","PHILADELPHIA","PA","19134","39.98934","-75.10016","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19134MNRCH2501E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19134MNRCH2501E","https://enviro.epa.gov/enviro/rsei.html?facid=19134MNRCH2501E"
"MONDELEZ GLOBAL LLC-PHILADELPHIA BAKERY","12000 E ROOSEVELT BLVD","PHILADELPHIA","PHILADELPHIA","PA","19116","40.10494","-75.00178","41","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19115NBSCBROOSE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19115NBSCBROOSE","https://enviro.epa.gov/enviro/rsei.html?facid=19115NBSCBROOSE"
"MONROE ENERGY LLC-TRAINER REFINERY","4101 POST RD","TRAINER","DELAWARE","PA","19061","39.829311","-75.401169","955","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19061BPLCMPOSTR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19061BPLCMPOSTR","https://enviro.epa.gov/enviro/rsei.html?facid=19061BPLCMPOSTR"
"MONSANTO CO","1500 PINE ST","CAMDEN","CAMDEN","NJ","081031796","39.937682","-75.103167","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08103MNSNT1500P","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08103MNSNT1500P","https://enviro.epa.gov/enviro/rsei.html?facid=08103MNSNT1500P"
"MONTGOMERY CHEMICALS","901 CONSHOHOCKEN RD","CONSHOHOCKEN","MONTGOMERY","PA","19428","40.086408","-75.314992","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19428MNTGM91CNS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19428MNTGM91CNS","https://enviro.epa.gov/enviro/rsei.html?facid=19428MNTGM91CNS"
"MOOG COMPONENTS GROUP","750 W SPROUL ROAD","SPRINGFIELD","DELAWARE","PA","19064","39.93579","-75.35179","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19064CLFTN750WE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19064CLFTN750WE","https://enviro.epa.gov/enviro/rsei.html?facid=19064CLFTN750WE"
